,Name,Address,Latitude,Longitude
500,Best Western Premier Op ra Li ge,"9 Rue de Liège, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8795947,2.3280695
501,Hotel Le petit Paris,"214 Rue Saint-Jacques, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8452789,2.342295
502,1K Hotel,"13 Boulevard du Temple, 75003 Paris, France, Paris, Île-de-France 75003, FRA",48.8639318,2.3658744
503,L Edmond H tel,"22 Avenue de Villiers, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8823111,2.3132374
504,Amarante Beau Manoir,"6 Passage de la Madeleine, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.870994,2.3235329
505,H tel Brighton Esprit de France,"218 Rue de Rivoli, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8649306,2.3290844
506,Melia Paris Vendome,"8 Rue Cambon, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8668228,2.3257729
507,Westside Arc de Triomphe Hotel,"36 Rue Pierre Demours, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8811741,2.2948337
508,L Empire Paris,"50 Rue de l'Arbre-Sec, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8607764,2.3427564
509,H tel Recamier,"3B Place Saint-Sulpice, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8503493,2.3344305
510,Hotel Verneuil Saint Germain,"8 Rue de Verneuil, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8573706,2.3314669
511,Pershing Hall,"49 Rue Pierre Charron, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8691325,2.3021659
512,H tel de la Bourdonnais,"111 Avenue de la Bourdonnais, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8550466,2.304583
513,Vice Versa,"213 Rue de la Croix-Nivert, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8363819,2.2897793
514,Hotel Le 10 BIS,"10B Rue du Débarcadère, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8780363,2.2864907
515,Saint James Albany Paris Hotel Spa,"202 Rue de Rivoli, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8642689,2.3308179
516,Best Western Premier Op ra Faubourg Ex Hotel Jules,"49 Rue La Fayette, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8753359,2.3414617
517,Victoria Palace Hotel,"6 Rue Blaise-Desgoffe, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8457587,2.3243071
518,H tel du Minist re,"31 Rue de Surène, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8712877,2.3191903
