,Name,Address,Latitude,Longitude
600,Residence Henri IV,"50 Rue des Bernardins, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8481917,2.3490316
601,Terrass H tel Montmartre by MH,"14 Rue Joseph de Maistre, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.8865626,2.3329648
602,Hotel Daniel Paris,"8 Rue Frédéric Bastiat, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8728492,2.3073663
603,Best Western Amiral Hotel,"4 Rue du Docteur Laurent, 75013 Paris, France, Paris, Île-de-France 75013, FRA",48.8252307,2.3569005
604,Hotel le Lapin Blanc,"41 Boulevard Saint-Michel, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8491801,2.3423357
605,InterContinental Paris Le Grand,"2 Rue Scribe, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8708391,2.3303651
606,H tel Fabric,"94 Boulevard Richard Lenoir, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8629329,2.3723823
607,Le 7 Eiffel Hotel,"17 Rue Amélie, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8585193,2.3077243
608,Best Western Plus de Neuville Arc de Triomphe,"3 Rue Verniquet, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8869128,2.3004034
609,Hotel Atmospheres,"11 Passage du Clos-Bruneau, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8485387,2.3479852
610,Splendide Royal Paris,"18 Rue du Cirque, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8709627,2.3154141
611,Hotel Saint Dominique,"62 Rue Saint-Dominique, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8599998,2.3087425
612,Novotel Suites Paris Nord 18 me,"3 Impasse Marteau, 93210 Saint-Denis, France, Saint-Denis, Île-de-France 93210, FRA",48.9015941,2.3597783
613,Mercure Tour Eiffel Grenelle,"68 Boulevard de Grenelle, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.850448,2.2928845
614,Hotel Monsieur,"62 Rue des Mathurins, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8735135,2.3217457
615,Mercure Paris Notre Dame Saint Germain des Pr s,"20 Rue du Sommerard, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8503074,2.3450612
616,Villa Montparnasse,"13 Rue Froidevaux, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8349272,2.3295913
617,H tel Vernet,"25 Rue Vernet, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.871859,2.2978177
618,Grand Pigalle Hotel,"29 Rue Victor Massé, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.880856,2.3375085
619,Napoleon Paris,"38 Avenue de Friedland, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8743885,2.2980915
620,Montfleuri,"21 Avenue de la Grande Armée, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8747153,2.2906388
621,Lyric H tel Paris,"2 Rue de Gramont, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8690126,2.3368708
622,9Hotel Republique,"9 Rue Pierre Chausson, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8708419,2.3605864
623,H tel Aiglon Esprit de France,"2 Boulevard Edgar Quinet, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8396623,2.3300582
624,Maison Albar H tel Paris Champs Elys es ex Mac Mahon,"1B Avenue Mac Mahon, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8753837,2.2944651
