,Name,Address,Latitude,Longitude
1300,De L Europe Amsterdam,"Nieuwe Doelenstraat 12, 1012 CP Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 CP, NLD",52.3678779,4.8948936
1301,Boutique Hotel Notting Hill,"Westeinde 26, 1017 ZP Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 ZP, NLD",52.3583821,4.8988777
1302,NH Collection Amsterdam Doelen,"Nieuwe Doelenstraat 24, 1012 CP Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 CP, NLD",52.3681919,4.8957609
1303,Radisson Blu Hotel Amsterdam,"Rusland 17, 1012 CK Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 CK, NLD",52.3702469,4.8966743
1304,NH Collection Amsterdam Barbizon Palace,"Prins Hendrikkade 59, 1012 AE Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 AE, NLD",52.3764175,4.9002201
1305,Hotel Esther a,"Singel 307, 1012 WJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 WJ, NLD",52.3705447,4.8886439
1306,Ramada Apollo Amsterdam Centre,"Staalmeesterslaan 410, 1057 PH Amsterdam, Nederland, Amsterdam, Noord-Holland 1057 PH, NLD",52.3681299,4.8440847
1307,Park Plaza Vondelpark Amsterdam,"Koninginneweg 34, 1075 CZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1075 CZ, NLD",52.3542655,4.8664365
1308,Royal Amsterdam Hotel,"Rembrandtplein 44, 1017 CV Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 CV, NLD",52.3657281,4.8972883
1309,Dikker en Thijs Fenice Hotel,"Prinsengracht 444, 1017 KE Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 KE, NLD",52.364971,4.8839827
1310,Swiss tel Amsterdam,"Damrak 97, 1012 LP Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 LP, NLD",52.3735266,4.8933041
1311,Park Hotel,"Stadhouderskade 29A-3, 1071 ZD Amsterdam, Nederland, Amsterdam, Noord-Holland 1071 ZD, NLD",52.3613814,4.8832594
1312,Pulitzer Amsterdam,"Prinsengracht 323, 1016 GZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1016 GZ, NLD",52.3728353,4.883326
1313,Hampshire Hotel The Manor Amsterdam,"Linnaeusstraat 89, 1093 EK Amsterdam, Nederland, Amsterdam, Noord-Holland 1093 EK, NLD",52.3591467,4.9263601
1314,The Hoxton Amsterdam,"Herengracht 255, 1016 BJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1016 BJ, NLD",52.3718665,4.8873794
1315,Pillows Anna van den Vondel Amsterdam,"Anna van den Vondelstraat 6, 1054 GZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 GZ, NLD",52.3607413,4.8695315
1316,Hotel Seven One Seven,"Prinsengracht 717, 1017 JW Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 JW, NLD",52.3648077,4.8853962
1317,Hyatt Regency Amsterdam,"Sarphatistraat 104, 1018 GV Amsterdam, Nederland, Amsterdam, Noord-Holland 1018 GV, NLD",52.3617751,4.9118187
1318,Golden Tulip Amsterdam West,"Molenwerf 1, 1014 AG Amsterdam, Nederland, Amsterdam, Noord-Holland 1014 AG, NLD",52.385601,4.8470597
1319,Grand Hotel Amr th Amsterdam,"Prins Hendrikkade, 1011 Amsterdam, Nederland, Amsterdam, Noord-Holland 1011, NLD",52.3744149,4.9041443
1320,The Toren,"Keizersgracht 164, 1015 CZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1015 CZ, NLD",52.3758754,4.8859642
1321,Bilderberg Garden Hotel,"Dijsselhofplantsoen 7, 1077 BJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1077 BJ, NLD",52.3511447,4.8740764
1322,Hotel JL No76,"Jan Luijkenstraat 74, 1071 CT Amsterdam, Nederland, Amsterdam, Noord-Holland 1071 CT, NLD",52.3595919,4.8801587
1323,NH Collection Amsterdam Grand Hotel Krasnapolsky,"Dam 9, 1012 JS Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 JS, NLD",52.3727067,4.8943658
1324,InterContinental Amstel Amsterdam,"Professor Tulpplein 1, 1018 GX Amsterdam, Nederland, Amsterdam, Noord-Holland 1018 GX, NLD",52.3600068,4.9051643
1325,Amadi Panorama Hotel,"IJburglaan 543, 1087 BE Amsterdam, Nederland, Amsterdam, Noord-Holland 1087 BE, NLD",52.3588806,4.9886041
1326,Sofitel Legend The Grand Amsterdam,"Oudezijds Voorburgwal 197, 1012 EX Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 EX, NLD",52.370835,4.895403
1327,citizenM Amsterdam,"Prinses Irenestraat 30, 1077 WX Amsterdam, Nederland, Amsterdam, Noord-Holland 1077 WX, NLD",52.3419432,4.8759604
1328,Apollofirst Boutique Hotel,"Apollolaan 123, 1077 AP Amsterdam, Nederland, Amsterdam, Noord-Holland 1077 AP, NLD",52.350396,4.8756404
1329,Hotel Amsterdam De Roode Leeuw,"Damrak 93, 1012 LP Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 LP, NLD",52.373704,4.893591
1330,Inntel Hotels Amsterdam Centre,"Nieuwezijds Kolk 19, 1012 PV Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 PV, NLD",52.3760456,4.8943917
1331,INK Hotel Amsterdam MGallery by Sofitel,"Nieuwezijds Voorburgwal 67, 1012 RE Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 RE, NLD",52.3754926,4.8929878
1332,Hotel Arena,"'s-Gravesandestraat 53, 1092 AA Amsterdam, Nederland, Amsterdam, Noord-Holland 1092 AA, NLD",52.3605759,4.9159683
1333,Hampton by Hilton Amsterdam Centre East,"Panamalaan 188, 1019 AZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1019 AZ, NLD",52.3714428,4.9346331
1334,Amsterdam Canal Residence,"Weteringschans 251, 1017 XJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 XJ, NLD",52.3594783,4.895853
1335,Savoy Hotel Amsterdam,"Ferdinand Bolstraat 194, 1072 LW Amsterdam, Nederland, Amsterdam, Noord-Holland 1072 LW, NLD",52.3497431,4.8911908
1336,Grand Hotel Downtown,"Eerste Constantijn Huygensstraat 30G, 1054 BR Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 BR, NLD",52.36513,4.8729422
1337,Mercure Hotel Amsterdam City South,"Joan Muyskenweg 10, 1096 CJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1096 CJ, NLD",52.335182,4.9138688
1338,NH Amsterdam Schiller,"Rembrandtplein 26, 1017 CV Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 CV, NLD",52.3657092,4.8966912
1339,Hotel Die Port van Cleve,"Nieuwezijds Voorburgwal 176, 1012 SJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 SJ, NLD",52.3741426,4.8907741
1340,Novotel Amsterdam City,"Europaboulevard, 1083 Amsterdam, Nederland, Amsterdam, Noord-Holland 1083, NLD",52.333803,4.8884708
1341,Holiday Inn Amsterdam,"De Boelelaan 2, 1083 HJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1083 HJ, NLD",52.3351951,4.8885354
1342,Hotel V Nesplein,"Nes 47, 1012 KD Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 KD, NLD",52.3711037,4.8936787
1343,Renaissance Amsterdam Hotel,"Engelsesteeg, 1012 Amsterdam, Nederland, Amsterdam, Noord-Holland 1012, NLD",52.377955,4.894641
1344,NH Carlton Amsterdam,"Vijzelstraat 4, 1017 HK Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 HK, NLD",52.3663727,4.8930505
1345,Amadi Park Hotel,"Eerste Constantijn Huygensstraat 10G, 1054 BR Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 BR, NLD",52.364962,4.873495
1346,NH Amsterdam Museum Quarter,"Pieter de Hoochstraat 23D, 1071 ED Amsterdam, Nederland, Amsterdam, Noord-Holland 1071 ED, NLD",52.3560923,4.8858229
1347,M venpick Hotel Amsterdam City Centre,"Oostelijke Handelskade, 1019 Amsterdam, Nederland, Amsterdam, Noord-Holland 1019, NLD",52.3781016,4.9142508
1348,Luxury Suites Amsterdam,"Oudeschans 75, 1011 KW Amsterdam, Nederland, Amsterdam, Noord-Holland 1011 KW, NLD",52.3702613,4.9032489
1349,The College Hotel,"Roelof Hartstraat 1, 1071 VE Amsterdam, Nederland, Amsterdam, Noord-Holland 1071 VE, NLD",52.3527675,4.88373
1350,Hampshire Hotel Amsterdam American,"Leidseplein 28, 1017 PT Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 PT, NLD",52.363889,4.881302
1351,Quality Inn and Suites Eugene-springfield,"3555 Gateway St, Springfield, OR 97477, United States, Springfield, OR 97477, USA",44.08588,-123.04228
