,Name,Address,Latitude,Longitude
0,Banke H tel,"20 Rue La Fayette, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8735736,2.335965
1,Best Western Paris Gare Saint Lazare,"18 Rue de Constantinople, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8803752,2.319591
2,H tel Beauchamps,"20 Rue du Colisée, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.87096,2.3091617
3,La Villa Maillot,"143 Avenue de Malakoff, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.875551,2.2835191
4,Hotel Odeon Saint Germain,"13 Rue Saint-Sulpice, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8513515,2.3375084
5,Best Western Plus Elys e Secret,"5 Rue de Ponthieu, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8701247,2.311141
6,Mercure Paris Place d Italie,"25 Boulevard Auguste Blanqui, 75013 Paris, France, Paris, Île-de-France 75013, FRA",48.830196,2.3529539
7,Les Jardins Du Marais,"74 Rue Amelot, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8605219,2.3680239
8,La Villa Royale,"2 Rue Duperré, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8821595,2.3367444
9,Hotel Duminy Vendome,"5 Rue du Mont-Thabor, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8654726,2.3292934
10,My Home In Paris,"5 Rue de Malte, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8636049,2.3688352
11,Hotel de Seze,"16 Rue de Sèze, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8705741,2.3264194
12,Hotel Louvre Montana,"12 Rue Saint-Roch, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8644627,2.3318473
13,Villa Alessandra,"7 Place Boulnois, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8794223,2.2957628
14,H tel de Lille,"40 Rue de Lille, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8585626,2.3299138
15,Hotel Saint Petersbourg Opera,"35 Rue de Caumartin, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.872174,2.328075
16,Relais Saint Jacques,"3 Rue de l'Abbé de l'Épée, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8430523,2.3422519
17,H tel Le Royal Monceau Raffles Paris,"37 Avenue Hoche, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8756359,2.3004967
18,Hotel Des Saints Peres Esprit de France,"65 Rue des Saints-Pères, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8534026,2.3299043
19,Ritz Paris,"15 Place Vendôme, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8679466,2.3289593
20,Bassano,"15 Rue de Bassano, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8690596,2.2971078
21,Op ra Marigny,"11 Rue de l'Arcade, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.871723,2.3235377
22,Mercure Paris Opera Grands Boulevards,"40 Rue des Petites Écuries, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8740668,2.3502172
23,Mercure Paris Centre Tour Eiffel,"27 Rue de la Fédération, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8548641,2.2923181
24,H tel Le M,"20B Rue de la Gaîté, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8397623,2.3235324
25,H tel Balzac,"6 Rue Balzac, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8732785,2.3004174
26,Le Relais Madeleine,"11 Rue Godot de Mauroy, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.870961,2.3267678
27,Ibis Styles Paris Gare Saint Lazare,"9 Rue de Constantinople, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8796596,2.3209155
28,H tel Thoumieux,"2B Rue de la Comète, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8595985,2.3088076
29,Mercure Paris Montparnasse Raspail,"207 Boulevard Raspail, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8412131,2.3302954
30,K K H tel Cayr Saint Germain des Pr s,"4 Boulevard Raspail, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8553117,2.3254628
31,Splendid Etoile,"11 Rue de Tilsitt, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.874707,2.2936761
32,H tel des Champs Elys es,"2 Rue d'Artois, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8722884,2.3090359
33,Hotel Parc Saint Severin Esprit de France,"22 Rue de la Parcheminerie, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8518584,2.3447798
34,Park Hyatt Paris Vendome,"5 Rue de la Paix, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8688155,2.3305236
35,H tel Cristal Champs Elys es,"9 Rue Washington, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8726814,2.3020866
36,H tel Hor,"7 Rue de Dunkerque, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8793427,2.3577745
37,Paris Marriott Rive Gauche Hotel,"11 Boulevard Saint-Jacques, 75014 Paris, France, Paris, Île-de-France 75014, FRA",48.8315962,2.3399796
38,InterContinental Paris Avenue Marceau,"64 Avenue Marceau, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8706373,2.2982095
39,Hotel Louis 2,"2 Rue Saint-Sulpice, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8516148,2.3381293
40,Hotel du Collectionneur Arc de Triomphe,"53 Rue de Courcelles, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8769204,2.3069132
41,Hotel de Nell,"9 Rue du Conservatoire, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8732788,2.3466576
42,Novotel Paris Centre Gare Montparnasse,"17 Rue du Cotentin, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.838484,2.3150904
43,Edouard 7 Paris Op ra,"39 Avenue de l'Opéra, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8683133,2.3330851
44,Boutique H tel Konfidentiel,"64 Rue de l'Arbre-Sec, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8612535,2.3426256
45,Holiday Inn Paris Elys es,"24 Rue de Miromesnil, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8730437,2.3161144
46,Mercure Paris 19 Philharmonie La Villette,"228 Avenue Jean Jaurès, 75019 Paris, France, Paris, Île-de-France 75019, FRA",48.8886969,2.3945403
47,Hotel Montalembert,"5 Rue Montalembert, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8567042,2.3277805
48,Royal Garden Champs Elysees,"218 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8757155,2.3038781
49,H tel Original Paris,"6 Boulevard Beaumarchais, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8546989,2.3691899
50,H tel Raphael,"2 Avenue des Portugais, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8713239,2.2937849
51,H tel Pont Royal,"7 Rue Montalembert, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8565629,2.3273623
