,Name,Address,Latitude,Longitude
100,H tel Mathis Elys es,"3 Rue de Ponthieu, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8700325,2.3112736
101,Best Western Premier Trocadero La Tour,"5B Rue Massenet, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8583127,2.2795075
102,H tel L Echiquier Op ra Paris MGallery by Sofitel,"38 Rue de l'Échiquier, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.8719889,2.3492913
103,Hotel Park Lane Paris,"4 Rue La Boétie, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8745879,2.3188143
104,Golden Tulip Opera de Noailles,"9 Rue de la Michodière, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8696173,2.3346428
105,Radisson Blu Champs Elys es Paris,"78 Avenue Marceau, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8719212,2.2971404
106,Hotel Op ra Richepanse,"14 Rue du Chevalier de Saint-George, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8686931,2.325211
107,H tel Belloy Saint Germain By Happyculture,"2 Rue Racine, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8503901,2.3422527
108,Elys es R gencia,"4 Rue Jean Giraudoux, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8686434,2.2984054
109,H tel Exquis by Elegancia,"71 Rue de Charonne, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8536854,2.3805796
110,The Westin Paris Vend me,"3 Rue de Castiglione, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8657394,2.3274415
111,Prince de Galles a Luxury Collection hotel Paris,"33 Avenue George V, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.869143,2.3006526
112,Hotel La Villa Saint Germain Des Pr s,"29 Rue Jacob, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8553486,2.3340736
113,H tel France d Antin Op ra,"22 Rue d'Antin, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8692566,2.3339369
114,Majestic Hotel Spa,"30 Rue La Pérouse, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8703672,2.2938868
115,Hotel Astor Saint Honor,"11 Rue d'Astorg, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8728324,2.3193886
116,H tel Le Bellechasse Saint Germain,"10 Rue de Bellechasse, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8597024,2.3239701
117,Nolinski Paris,"16 Avenue de l'Opéra, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8654874,2.3348924
118,Hotel Whistler,"36 Rue de Saint-Quentin, 75010 Paris, France, Paris, Île-de-France 75010, FRA",48.879314,2.3560185
119,Royal Hotel Champs Elys es,"22 Rue Chateaubriand, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8740463,2.300196
120,W Paris Op ra,"1 Rue Auber, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8719697,2.3316014
121,H tel Le Walt,"37 Avenue de la Motte-Picquet, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8547161,2.306642
122,La Villa Haussmann,"132 Boulevard Haussmann, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8753446,2.3167161
123,H tel Crayon Rouge by Elegancia,"44 Rue Croix-des-Petits-Champs, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8644967,2.3405415
124,Hotel Le Saint Gregoire,"43 Rue de l'Abbé Grégoire, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8471891,2.3260138
125,Victoires Opera,"56 Rue Montorgueil, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.8648997,2.3469433
126,Le Grand H tel de Normandie,"4 Rue d'Amsterdam, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8759461,2.3270955
127,Hotel Monceau Wagram,"7 Rue Rennequin, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8808779,2.2989756
128,H tel Le Relais Saint Germain,"9 Carrefour de l'Odéon, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8519208,2.338878
129,H tel Ad le Jules,"4 Cité Rougemont, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8721062,2.3451384
130,Holiday Inn Paris Gare de Lyon Bastille,"13 Rue de Lyon, 75012 Paris, France, Paris, Île-de-France 75012, FRA",48.8468064,2.3714789
131,H tel Les Dames du Panth on,"19 Place du Panthéon, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.845743,2.34493
132,Le Tsuba Hotel,"45 Rue des Acacias, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8777621,2.293177
133,Eiffel Trocad ro,"42 Rue Vineuse, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8613055,2.2862823
