,Name,Address,Latitude,Longitude
300,Hotel Villa Lafayette Paris IX,"46 Rue de Trévise, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8760884,2.3456465
301,Mercure Paris Tour Eiffel Pont Mirabeau,"10 Avenue Émile Zola, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8460269,2.2788281
302,Au Manoir Saint Germain,"153 Boulevard Saint-Germain, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.853688,2.3322667
303,R Kipling by Happyculture,"1 Rue de Calais, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8820838,2.3315849
304,La Maison Favart,"5 Rue de Marivaux, 75002 Paris, France, Paris, Île-de-France 75002, FRA",48.870808,2.3372737
305,Best Western Premier Op ra Opal,"19 Rue Tronchet, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8722588,2.3257608
306,Trinit Haussmann,"1 Cité Pigalle, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8800565,2.3342353
307,Mercure Paris Bastille Saint Antoine,"9 Passage Brulon, 75012 Paris, France, Paris, Île-de-France 75012, FRA",48.849574,2.3798518
308,H tel Monna Lisa Champs Elys es,"61 Rue de l'Arcade, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.874853,2.3245798
309,Villa Eugenie,"86 Rue Dulong, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8871283,2.314205
310,Sofitel Paris Baltimore Tour Eiffel,"88B Avenue Kléber, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8663089,2.289609
311,Mercure Paris Pigalle Sacre Coeur,"21 Boulevard de Clichy, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8823398,2.3364764
312,Hotel Ares Eiffel,"7 Rue du Général de Larminat, 75015 Paris, France, Paris, Île-de-France 75015, FRA",48.8503276,2.2982022
313,H tel de Jos phine BONAPARTE,"8 Rue de Sévigné, 75004 Paris, France, Paris, Île-de-France 75004, FRA",48.8555319,2.3621212
314,Mercure Paris Op ra Faubourg Montmartre,"5 Rue de Montyon, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8729639,2.3444899
315,Hotel Le Mareuil,"51 Rue de Malte, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8659899,2.3674149
316,D clic Hotel,"17 Rue Duhesme, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.8908018,2.3380204
317,Gardette Park Hotel,"1 Rue du Général Blaise, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8610265,2.3788974
318,Amarante Champs Elys es,"19 Rue Vernet, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8717649,2.2983855
319,H tel Juliana Paris,"10 Rue Cognacq-Jay, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8619373,2.3040298
320,Mercure Paris Opera Garnier,"4 Rue de l'Isly, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8749511,2.3259532
321,Acad mie H tel Saint Germain,"2 Rue Perronet, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.855263,2.3305901
322,Millennium Hotel Paris Opera,"12 Boulevard Haussmann, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8724588,2.3378004
323,Maison Albar Hotel Paris C line,"25 Rue du Pont Neuf, 75001 Paris, France, Paris, Île-de-France 75001, FRA",48.8606187,2.344401
324,Renaissance Paris Le Parc Trocadero Hotel,"57 Avenue Raymond Poincaré, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8673099,2.2856528
325,Hotel Dupond Smith,"2 Rue des Guillemites, 75004 Paris, France, Paris, Île-de-France 75004, FRA",48.857898,2.3571978
326,Mercure Paris Porte d Orleans,"13 Rue François Ory, 92120 Montrouge, France, Montrouge, Île-de-France 92120, FRA",48.8178079,2.3293636
327,Maxim Op ra,"13 Rue Geoffroy Marie, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8738557,2.3444232
328,Hotel Les Bains Paris,"7 Rue du Bourg-l'Abbé, 75003 Paris, France, Paris, Île-de-France 75003, FRA",48.863828,2.3519345
329,H tel De Sers Champs Elys es Paris,"41 Avenue Pierre 1er de Serbie, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8683593,2.3002117
330,Hotel Panache,"1 Rue Geoffroy Marie, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8732543,2.343239
331,La Clef Tour Eiffel,"83 Avenue Kléber, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8647019,2.2886425
332,Hotel West End,"7 Rue Clément Marot, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8671391,2.3038447
333,Little Palace Hotel,"4 Rue Salomon de Caus, 75003 Paris, France, Paris, Île-de-France 75003, FRA",48.8675674,2.3539896
334,Hotel Le Squara,"3 Rue Lepic, 75018 Paris, France, Paris, Île-de-France 75018, FRA",48.884165,2.3328261
335,Le Tourville Eiffel,"16 Avenue de Tourville, 75007 Paris, France, Paris, Île-de-France 75007, FRA",48.8542681,2.3078116
336,Hotel Spa La Belle Juliette,"92 Rue du Cherche-Midi, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8474426,2.3223783
337,Monhotel Lounge SPA,"3 Rue d'Argentine, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8743481,2.2897334
338,H tel De Castiglione,"40 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8691758,2.3205807
339,H tel Paris Bastille Boutet MGallery by Sofitel,"22 Rue Faidherbe, 75011 Paris, France, Paris, Île-de-France 75011, FRA",48.8519215,2.3839993
340,Le Mathurin Hotel Spa,"43 Rue des Mathurins, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8732068,2.3239015
341,Timhotel Op ra Blanche Fontaine,"34 Rue Pierre Fontaine, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8825781,2.3334805
342,Le 123 Elysees Astotel,"123 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8730823,2.309659
343,Hotel Chavanel,"22 Rue Tronchet, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8721692,2.3262681
344,AC Hotel Paris Porte Maillot by Marriott,"8 Rue Gustave Charpentier, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8820046,2.2818538
345,Select Hotel,"2 Rue Victor Cousin, 75005 Paris, France, Paris, Île-de-France 75005, FRA",48.8483053,2.3425596
346,Hotel Le Sainte Beuve,"9 Rue Sainte-Beuve, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8438998,2.3294858
347,H tel Bel Ami,"7 Rue Saint-Benoît, 75006 Paris, France, Paris, Île-de-France 75006, FRA",48.8550298,2.3332104
348,Renaissance Paris Arc de Triomphe Hotel,"39 Avenue de Wagram, 75017 Paris, France, Paris, Île-de-France 75017, FRA",48.8772093,2.2968266
349,Hotel Eug ne en Ville,"6 Rue Buffault, 75009 Paris, France, Paris, Île-de-France 75009, FRA",48.8750119,2.3416769
350,Le Belmont Champs Elys es,"30 Rue de Bassano, 75116 Paris, France, Paris, Île-de-France 75116, FRA",48.8691984,2.2979052
351,Hotel De Vigny,"11B Rue Balzac, 75008 Paris, France, Paris, Île-de-France 75008, FRA",48.8738672,2.3005894
